	_id	articles	bij_link	bij_summary_short	bureau_id	children	civilians	country	date	deaths	deaths_max	deaths_min	injuries	lat	location	lon	names	narrative	number	target	town	tweet_id	bins
361	55c79e721cbee48856a309ef	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Multiple airstrikes killed as many as 38 'suspected al Qaeda militants' in Lahj and Abyan over a 48-hour period, according to CNN. A number of officials confirmed US involvement	YEM050	0	0	Yemen	2012-04-01	38	38	38	0	13.612304	Lahij and Abyan Provinces	46.106282	[]	Up to 38 people were killed in 'multiple airstrikes.'	362			321389714903011328	0
362	55c79e721cbee48856a309f0	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	News agencies reported a night time US drone strike on a moving vehicle in Shabwah province. The Yemen Air Force lacks the technical ability to carry out such a strike.	YEM051	0	0	Yemen	2012-04-07	0-8	8	0	0	14.653544	Shabwah Province	47.009442	[]	On Saturday night, 8 people were driving to Marib. A US drone fired a missile, killing them all.	363	Qasim al-Raimi		321428523283800064	0
363	55c79e721cbee48856a309f1	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	The Yemen Defence Ministry reported that 'Yemeni-U.S. joint air raids bombed al-Qaida hideouts in the southern province of Abyan, killing at least 16 militants', according to Xinhua. Other agencies did not specify US involvement.	YEM052	0	0	Yemen	2012-04-08	16	16	16	0	13.085664	Abyan Province	45.361154	[]	US drones and Yemeni warplanes bombed the southern province of Abyan, killing at least 16 people.	364		Al Kawd	322355085705359360	0
364	55c79e721cbee48856a309f2	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	The other militants, 8, were killed when a US drone targeted their car in the province,' alsahwa-yemen.net quoted a tribal source as saying. 		0	0	Yemen	2012-04-08	8	8	8	0	14.653544	Shabwah Province	47.009442	[]	In Shabwah, a US drone killed 8 people in a car.	365			322363051682709504	0
365	55c79e721cbee48856a309f3	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A targeted evening strike on an 'al Qaeda convoy' reportedly killed up to 14 alleged militants near Loder, Abyan Province. A local government official told Xinhua that the attack was the work of a US drone.	YEM053	0	0	Yemen	2012-04-11	10-14	14	10	10	13.880199	Abyan Province	45.86811	[]	On Wednesday evening, a US drone killed 14 people and wounded 10 others on a desert road.	366		Lawder	322387422262460417	2
366	55c79e721cbee48856a309f4	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	An evening airstrike on a vehicle killed at least three Ansar al-Sharia members, among them reportedly Mohammed al-Sabri, a 'leading militant'. Associated Press cited two Yemen military officials as saying that US drones had carried out the attack in Al Bayda Province, with a security official telling AFP the same. Eyewitness Abdel-Salam al-Ansi told the agency that he heard a strong explosion and had rushed outside: 'The car had been turned into a ball of fire.'	YEM054	0	0	Yemen	2012-04-14	7	7	7	0	14.099622	Al Bayda Province	45.432054	[Mohammed al-Sabri]	7 people were killed when a drone turned their car into 'a charred skeleton.'	367		al Zahir district	323195515871326209	0
367	55c79e721cbee48856a309f5	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to five drone strikes killed at least five militants in the southeastern Shabwah province. CNN reported militant hideouts, checkpoints, training facilities and weapons warehouses were targeted in the strikes.	YEM055	0	0	Yemen	2012-04-16	5-7	7	5	0	14.33936309	Shabwah Province	47.44163168	[]	Up to five US drone strikes killed 5-7 people in the town of Azzan.	368		Azzan	323492056519565312	0
368	55c79e721cbee48856a309f6	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	As many as 17 alleged militants were killed in a series of of strikes in the south of the country. AFP said it was unclear whether the strike was carried out by the Yemen Air Force or US drones.	YEM057	0	0	Yemen	2012-04-21	12-17	17	12	0	13.880199	Abyan Province	45.86811	[]	Missiles killed 12-17. 'Unclear' if strikes were carried out by Yemeni Air Force or US drones.	369		Lawder	323869636988903425	0
369	55c79e721cbee48856a309f7	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	At least four militants were killed when a drone strike destroyed two of three cars driving through the desert area of Sanda in central Marib province. Two senior security officials told CNN that US drones conducted the strike.	YEM058	0	0	Yemen	2012-04-22	4	4	4	0	15.460938	Marib Province	45.321382	[]	US drones fired missiles at a car in Al-Samdah, setting it ablaze and killing 3-4 people.	370		Al-Samdah	323881002378342401	0
370	55c79e721cbee48856a309f8	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A possible drone strike hit vehicles in Shabwah province leaving three dead and two injured. Local Mohammed Bindighar told AP he had seen drones circling overhead almost daily for the last five months.	YEM059	0	0	Yemen	2012-04-23	3	3	3	2	14.653544	Shabwah Province	47.009442	[]	3 people were killed Monday. Mohammed, who lives nearby, said he sees drones 'almost daily.'	371		Nasab	323892345508605952	1
371	55c79e721cbee48856a309f9	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	At least three alleged militants were killed in a possible drone strike in the southern city of Mudiyah. Reuters reported the strike targeted the alleged militants in a vehicle. Residents said they saw two drones after hearing an explosion.	YEM061	0	0	Yemen	2012-04-26	3	3	3	0	13.612304	Abyan Province	46.106282	[]	After hearing an explosion, residents saw two pilotless drones. 3 people were killed in a car.	372		Mudiyah	323914173060878336	0
372	55c79e721cbee48856a309fa	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	3-6 alleged militants killed and up to 3 injured on a strike on an ex-girl's school in Miranshah.	Ob269	0	0	Pakistan	2012-04-29	3-6	6	3	3	33.0020414	North Waziristan	70.06084442	[]	US drone missiles struck a high school in North Waziristan, killing 6 people.	373		Miranshah	323924012734488578	1
373	55c79e721cbee48856a309fb	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Three alleged militants were killed driving through the northern province of al-Jawf. A tribal source told AFP the car was completely destroyed and all its occupants killed. AP reported Yemeni officials 'had no details on the source of the attack or the identity of the three.'	YEM062	0	0	Yemen	2012-04-29	3	3	3	0	16.565146	Al Jawf Province	45.538211	[]	3 people were killed when a missile hit their SUV. 'No details' on their identities.	374			326442637420810241	0
374	55c79e721cbee48856a309fc	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Four alleged militants were killed in an airstrike near the town of Loder. The strike hit a vehicle according to a local government official.	YEM063	0	0	Yemen	2012-04-30	4	4	4	0	13.880199	Abyan Province	45.86811	[]	On Monday, while driving in a car, 4 people were killed near the town of Lawder.	375		Lawder	326536442765537280	0
375	55c79e721cbee48856a309fd	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A strike hit a vehicle near Zinjibar killing three alleged al Qaeda militants. A Yemeni presidential aide told CNN the Yemen government had approved a series of US drone strikes on militant positions in the south of the country. Since mid-April there had been at least two US drone strikes a day, the aide continued.	YEM064	0	0	Yemen	2012-04-30	3	3	3	0	13.129616	Abyan Province	45.381295	[]	The third attack in two days hit a vehicle near Zinjibar, killing 3 people.	376		Zinjibar	326816825914585088	0
376	55c79e721cbee48856a309fe	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Three Yemeni security officials told CNN a US drone attacked a militant training camp outside the southern town of Jaar, killing up to 15.	YEM065	0	0	Yemen	2012-05-02	13-15	15	13	0	13.218055	Abyan Province	45.307832	[]	Missiles from a US drone killed 13-15 people in Abyan.	377		Jaar	326821979367829505	0
377	55c79e721cbee48856a309ff	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	8-10 killed and one injured in a strike. Disputes on wether the dead were militants or civilians.	Ob270	0	0-10	Pakistan	2012-05-05	8-10	10	8	3	33.01873964	North Waziristan	69.65881348	[]	9 people killed in Shawal. 'Pakistan said the drone strike was illegal and counterproductive.'	378		Shawal	327440100516569088	1
378	55c79e721cbee48856a30a00	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Fahd al-Quso, who admitted to being part responsible for the death of 17 US sailors, died in the attack in Shabwa province. Also initially reported killed was al-Quso's nephew Fahed Salem al-Akdam, described as a 'senior AQAP leader.' However the Washington Post later identified the man as 19-year old farm worker Nasser Salim, who was no relation to Quso.	YEM066	0	1	Yemen	2012-05-06	2-4	4	2	0	14.653544	Shabwah Province	47.009442	[Nasser Salim, Fahd al-Quso]	Nasser, 19, was tending to his farm when Fahd arrived. The drone tore them both to pieces.	379		Wadi Rafad	327468125551472640	0
379	55c79e721cbee48856a30a01	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A series of strikes in the small hours killed up to 8 in Abyan province.	YEM067	0	0	Yemen	2012-05-10	5-12	12	5	0	13.218055	Abyan Province	45.307832	[]	A US drone fired missiles at a house, killing 5-12 people.	380		Jaar	328950659393155073	0
380	55c79e721cbee48856a30a02	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	AP reported two more alleged militants killed in a second strike on Shaqra, northeast of the provincial capital Zinjibar. The Yemen Observer reported AQAP claims that a drone killed four men in the strike.	YEM068	0	0	Yemen	2012-05-10	2-4	4	2	0	13.358082	Abyan Province	45.698439	[Kheldoon al Sayed]	A second US drone attacked the town of Shaqra, killing 2-4 people.	381		Shaqra, near Zinjibar	330354236590272512	0
381	55c79e721cbee48856a30a03	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A reported US drone strike took place in al-Hosoon, near the city of Marib. A tribal chief told Reuters that 'a drone fired two rockets at two vehicles, killing five Al-Qaeda members.'	YEM069	0	0	Yemen	2012-05-12	6-7	7	6	0	15.460938	Marib Province	45.321382	[Mohsen Abdul-Rahman Al-Youssefi, Saleh Mohammed Jaber Shabwahni, Abu Mutib Al-Yamani, Abu Laith Al-Hadrami, Abu Mohammed al Shihiri, Abu Abdullah al Sanaani]	In Shabwa, an apparent US drone strike set a vehicle on fire, killing its passengers.	382		Al-Hosoon village	330365324639731713	0
382	55c79e721cbee48856a30a04	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Agencies reported a second strike of the day, also on a convoy of vehicles: 'One drone fired rockets at a convoy of three pick-up trucks travelling on a desert road in Hareeb area of Shabwa province.	YEM070	0	0	Yemen	2012-05-12	10	10	10	0	14.653544	Shabwah Province	47.009442	[Ali Hassan Ali Gharib al Shabwahni, Hassan Saud Hassan Bin Mouaily, Hamid Nasir Al-Aqraa, Mohsen Saeed Kharassan, Ahmed Saleh Mohammed Al-Faqeer, Abdullah Ali Muhammad Miqan, Mohammed Saleh Bakeer Al-Faqeer, Aref Issa Chabwi, Mubarak, Saleh Al-Nasser Al-Nassi, Abu Obeida al Masri]	7 people were killed on a desert road in Hareeb. Drone missiles destroyed three pickup trucks.	383		Hareeb	330741484473163777	0
383	55c79e721cbee48856a30a05	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A possible third drone strike of the day killed between 6 and 10 alleged al Qaeda militants at a 'hideout', according to a local Yemeni official.	YEM071	0	0	Yemen	2012-05-12	6-10	10	6	0	12.97214906	Shabwah Province	44.95211601	[]	The last drone attack of the day killed 6-10 people near Aden.	384		Al-Aeen, near Aden	333614783133806593	0
384	55c79e721cbee48856a30a06	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	At least 14 people were killed in an airstrike in a residential area of Jaar. Two or more strikes in quick succession reduced an entire block to rubble. Initial reports from government sources claimed two or three senior al Qaeda militants were killed as well as at least eight civilians. This changed as more details emerged in subsequent reports. Amnesty International identified 14 civilian victims by name - including a pregnant woman. Survivor Samir al Mushari told USA Today 26 civilians died.	YEM075	0	14-26	Yemen	2012-05-15	14-42	42	14	0	13.218055	Abyan Province	45.307832	[Mariam Abdo Said, Majed Ahmed Abdullah Awad, Nuweir al Arshani, Abdo Said, Salem Mohsen Haidar al Jalladi, Adeeb Ahmed Ghanem al Doba'i, Mohammed Abdullah Saleh Hussein, Munir bin al Haji bin al Assi, Ahmed Abdullah Ahmed al Shahari, Salem Abdullah Ahmed Abkar, Hussien Mubarak Ahmed, Abd al Rahman Motahhar, Hafez Abdullah Mubarak, Mohsen Ali Salem, Amir al Azzani]	42 people--including 26 civilians--became rubble. 'The plane was gray. It looked like an eagle.'	385		Jaar	333998428218597377	0
385	55c79e721cbee48856a30a07	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Three alleged militants were killed in a possible US drone strike in the eastern province of Hadhramaut. Reuters reported a car apparently carrying explosives was destroyed when the overnight strike targeted a convoy.	YEM078	0	0	Yemen	2012-05-17	2-3	3	2	0-2	16.539117	Hadhramaut Province	49.149095	[]	3 people were killed in a car. @BaFana3, a Sanaa-based lawyer, reported the attack on Twitter.	386		Shibam	335839984189841408	1
386	55c79e721cbee48856a30a08	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A second air strike of the day destroyed a vehicle in the southern province of Bayda. Sources told AFP and Associated Press the strike was carried out by a US drone.	YEM082	0	0	Yemen	2012-05-19	2	2	2	0	14.099622	Al Bayda Province	45.432054	[]	A US drone strike killed 2 people in Bayda.	387			336187352340910080	0
387	55c79e721cbee48856a30a09	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	4-5 alleged militants killed and several injured in a strike on a house in Datte Khel Kalai.	Ob271	0	0	Pakistan	2012-05-23	4-5	5	4	2	33.17721515	North Waziristan	70.43678284	[]	One year before the President gave a major speech, a US drone killed 4 people in a house.	388		Datta Khel Kalai	337629455273058304	1
388	55c79e721cbee48856a30a0a	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	10-12 killed and 3 injured, mostly civilians, after a strike hit a house and a nearby mosque during morning prayers.	Ob272	0	3-8	Pakistan	2012-05-24	10-12	12	10	3	32.96201033	North Waziristan	70.33344269	[]	The second drone attack in 24 hours killed 10-12 people in a mosque.	389		Khassokhel near Mir Ali	337629958765682688	1
389	55c79e721cbee48856a30a0b	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	3-4 alleged militants killed and 2 injured on a strike on bakery in Miransha bazaar.	Ob273	0	0	Pakistan	2012-05-26	3-4	4	3	2	33.0020414	North Waziristan	70.06084442	[]	Drone missiles struck a bakery in the Miranshah market, killing 3-4 people.	390		Miranshah	337630567023656960	1
390	55c79e721cbee48856a30a0c	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to five alleged militants were killed and four wounded in a possible drone strike in the centre of the country. Anwar al Awlaki's brothers-in-law Qaed and Nabil al Dahab were targeted but survived.	YEM087	0	0-2	Yemen	2012-05-28	3-5	5	3	4	14.099622	Al Bayda Province	45.432054	[]	A US drone strike killed up to 5 people and wounded 4 others.	391		Manaseh	337631128615796736	1
391	55c79e721cbee48856a30a0d	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	In the second strike of the day five alleged militants were killed in the eastern province of Hadhramaut, including local commander Saleh Abdul Khaleq Ali Jaber. Local media later named others killed as Hussein Rabi, Malik Bakotain and Muhammad al Saqqaf. A fifth badly burnt body was not identified.	YEM088	0	0	Yemen	2012-05-28	5	5	5	0	14.533333	Hadhramaut Province	49.133333	[]	The second strike of the day hit a car. 5 killed. A 'badly burnt body was not identified.'	392		Al Mukalla	337631473119162368	0
392	55c79e721cbee48856a30a0e	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	5-10 alleged militants killed and 4 injured in a double strike on a house in the village of Khassokhel.	Ob274	0	0	Pakistan	2012-05-28	5-10	10	5	4	32.96201033	North Waziristan	70.33344269	[]	Two drone missiles hit a house in Mir Ali, killing up to 10 people.	393		Khassokhel near Mir Ali	337631804204916736	1
393	55c79e721cbee48856a30a0f	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	2-5 alleged militants killed in a strike on a vehicle in Datta Khel.	Ob275	0	0	Pakistan	2012-05-28	2-5	5	2	0	32.95826549	North Waziristan	70.24108887	[]	Up to 5 killed. 'Vehicle caught fire and the bodies of the people inside were badly burnt.'	394		Mir Ali	337632345676988416	0
394	55c79e721cbee48856a30a10	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Local officials and residents told agencies that a US drone had killed 11 -12 men they suspected of being Islamic militants, who were meeting at a house (or 'communications compound') in al Mahfad.	YEM089	0	0	Yemen	2012-06-01	11-12	12	11	0	14.037192	Abyan Province	46.768718	[]	A US drone killed 11-12 people in a house.	395		Al-Mahfad	337632756282585088	0
395	55c79e721cbee48856a30a11	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	2-4 killed - two alleged militants and possibly two civilians in a strike in a vehicle in Khawashi Khel.	Ob276	0	0-2	Pakistan	2012-06-02	2-4	4	2	0	32.309551	South Waziristan	69.572983	[]	Khalil and Rehmanullah were riding on a motorcycle when a US drone fired two missiles at them.	396		Khawashi Khel, near Wana	337633352431566849	0
396	55c79e721cbee48856a30a12	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	7-10 killed and 7-10 injured in a strike on a house where a Taliban funeral took place. Possible civilian deaths.	Ob277	0	Possible	Pakistan	2012-06-03	7-10	10	7	10	32.98879572	South Waziristan	70.28743744	[]	A US drone fired four missiles at a group of people gathered in mourning, killing up to 10.	397		Mana Raghzai, near Wana	337633789813592065	2
397	55c79e721cbee48856a30a13	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	1-18 alleged militants killed in a strike on a militant compound. Abu Yahya al-Libi, al Qaeda's effective number two, is believed to be amongst dead.	Ob278	0	0	Pakistan	2012-06-04	1-18	18	1	4	32.98462003	North Waziristan	70.37618637	[]	Up to 6 drones fired missiles at a house, killing Abu. More than a dozen others died as well.	398		Hesokhel, near Mir Ali	337634291355893760	1
398	55c79e721cbee48856a30a14	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	US drones hit southeastern Yemen, killing as many as 27 alleged militants. 'Dozens' reportedly wounded.	YEM095	0	0	Yemen	2012-06-13	10-18	18	10	Dozens	14.33936309	Shabwah Province	47.44163168	[]	US drone strikes killed 27 people. Officials: 'No senior al Qaeda leaders died in the attack.'	399		Azzan	337634932182630401	1
399	55c79e721cbee48856a30a15	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A US drone struck a house and car in Azzan, killing nine alleged militants in the early morning.	YEM096	0	0	Yemen	2012-06-13	9	9	9	0	14.33936309	Shabwah Province	47.44163168	[]	9 more people were killed when a US drone fired missiles at a house.	400		Azzan	337635426405855232	0
400	55c79e721cbee48856a30a16	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	4 alleged militants killed in a strike on a vehicle traveling east from Miranshah.	Ob279	0	0	Pakistan	2012-06-13	4	4	4	0	32.98764382	North Waziristan	69.62619781	[]	4 men were traveling in a vehicle when multiple missiles destroyed their car.	401		Isha, near Miranshah	337635979202531328	0
401	55c79e721cbee48856a30a17	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	The Yemen Times reported a US drone strike hit Azzan in Shabwa province, described as AQAP's 'last stronghold' in the province.	YEM097	0	0	Yemen	2012-06-14	Unknown	0	0	0	14.33936309	Shabwah Province	47.44163168	[]	A US drone strike hit the town of Azzan. 'Casualty figures were unknown'.	402		Azzan	337636403427028992	0
402	55c79e721cbee48856a30a18	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	3-4 alleged militants killed in a strike on a shop or house in Miranshah bazaar. AFP reports witness saying another instance of a follow-up strike.	Ob280	0	0	Pakistan	2012-06-14	3-4	4	3	0	33.0020414	North Waziristan	70.06084442	[]	Drone missiles hit a market, killing 3. 'When they started rescue work, another missile hit.'	403		Miranshah	337636589733834752	0
403	55c79e721cbee48856a30a19	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A house in Shaqra was hit in a strike that killed six children and one woman. It was 'not clear whether the Yemeni air force launched the strike, or whether it came from a US military or CIA drone.' NPR told the Bureau the strike came after Friday prayers. Ali al Armoudi survived the strike and told NPR his four-year-old son and 6-year-old daughter 'died in his arms on the way to the hospital.'	YEM099	6	7	Yemen	2012-06-15	7	7	7	0-1	13.358082	Abyan Province	45.698439	[]	A missile entered Ali's house. His 4-year-old son and 6-year-old daughter died in his arms.	404		Shaqra	337637719297638400	1
404	55c79e721cbee48856a30a1a	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	An airstrike by an unknown party in northern Abyan killed Hussein Saleh, a worker with the International Committee of the Red Cross. According to an ICRC spokesman 'it was an air strike. We have no additional details whatsoever.' An ICRC spokeswoman told the Bureau by email that Saleh 'was out side an ICRC vehicle when shrapnel hit him. He died from the shrapnel injuries. The strike did not hit the ICRC vehicle directly.' Three other ICRC staff with Saleh were unhurt in the strike the spokeswoman added. Another ICRC member told the BBC that it was not clear whether the attack was the work of a US drone or the Yemen Air Force.	YEM101	0	1	Yemen	2012-06-20	1	1	1	0	14.036984	Abyan Province	46.769534	[]	Hussein, a Red Cross worker, died in an air strike. Unclear if it was Yemeni plane or US drone.	405		Al Mahfad	337639130446041088	0
405	55c79e721cbee48856a30a1b	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A US drone has killed three alleged AQAP members, including one senior commander. The identities of those killed were not reported but a security official said a drone fired two missiles on a convoy which destroyed their pick-up truck. Military officials said the vehicles had been pursued by US drones, causing fear among local residents.	YEM103	0	0	Yemen	2012-06-25	3	3	3	Some	12.96889753	Aden	44.94736314	[]	A US drone destroyed a small pickup truck in the suburbs of Aden, killing 3 people.	406			337639456037273601	1
406	55c79e721cbee48856a30a1c	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	At least 4 alleged militants killed when a CIA drone struck a house in the late evening. The strike was reportedly targeting alleged militants linked to Hafiz Gul Bahadur.	Ob281	0	0	Pakistan	2012-06-26	4-6	6	4	7	33.01873964	North Waziristan	69.65881348	[]	On Tuesday night, a US drone killed 4 people in Shawal.	407		Shawal	337639927678369793	2
407	55c79e721cbee48856a30a1d	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	CIA drones struck a house killing 6-8 people. The strike came around 7am, reportedly destroying the house.	Ob282	0	0	Pakistan	2012-07-01	6-8	8	6	3	32.82103747	North Waziristan	69.97999191	[]	8 people were killed when a US drone fired two missiles at a house.	408		Dre Nishter/Shawal	337640314451947522	1
408	55c79e721cbee48856a30a1e	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to five alleged militants were killed in an evening drone attack. The Defence Ministry said two of the dead were senior AQAP figures named Hussein Rubay and Fahad al Harithy. It was not clear if one or two drones took part in the strike, and if one or two cars were hit. Witnesses said while four bodies were pulled from the wreckage of the first vehicle. But said 'the flames were so intense in the second vehicle that no one could approach to check for any casualties.'	YEM104	0	0	Yemen	2012-07-03	2-5	5	2	2	14.79368	Shabwah Province	45.719776	[]	Two drone strikes hit two cars; 4 killed. 'Flames so intense' no one could look for more bodies.	409		Bayhan	337640641179836416	1
409	55c79e721cbee48856a30a1f	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Airstrikes have targeted the only town in Abyan province 'where jihadists still have a strong presence.' US officials have confirmed American strike jets are flying missions over Yemen from nearby Djibouti.	YEM105	0	0	Yemen	2012-07-04	3-13	13	3	7	14.037692	Abyan Province	46.768976	[]	Either Yemeni airplanes or US drones killed up to 13 people in Abyan.	410		Al Mahfad	337641006373683201	2
410	55c79e721cbee48856a30a20	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	In an evening strike, CIA drones struck a house killing at least 17. This was the first strike since Pakistan re-opened its borders to Nato convoys after a seven month diplomatic stand-off.	Ob283	0	0-3	Pakistan	2012-07-06	17-24	24	17	6	33.151242	North Waziristan	70.434707	[]	17-24 killed. As rescuers retrieved bodies, drones continued to hover, firing more missiles.	411		Datta Khel	337641148246016000	2
411	55c79e721cbee48856a30a21	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	11-14 were killed when up to 8 missile hit a compound alleged to belong to militant comander Sadiq Noor, ally of Hafiz Gul Bahadur.	Ob284	0	0	Pakistan	2012-07-23	11-14	14	11	2	32.82103747	North Waziristan	69.97999191	[]	As many as 14 people were killed when US drones fired 8 missiles at a house.	412		Dre Nishter/Shawal	337642169865232385	1
412	55c79e721cbee48856a30a22	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	4-7 alleged militants died when CIA drones fired 6 missiles at a house. 1 or 2 vehicles exploded. The attack took place hours after Pakistan ambassador to Washington again called for a halt to drone strikes.	Ob285	0	0	Pakistan	2012-07-29	4-7	7	4	4	32.9387751	North Waziristan	70.2482734	[]	US drone missiles 'pounded a house and car', killing 5-7 people and injuring 4 others.	413		Kushhali Turkhel	337642588553224193	1
413	55c79e721cbee48856a30a23	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to five were killed and two more injured while traveling through east Yemen. A possible US drone targeted the men in an evening strike. 'A drone fired two missiles at an all-terrain vehicle - killing its five occupants,' according to a local official. The bodies 'were found completely burnt with the completely destroyed car'.	YEM108	0	0	Yemen	2012-08-04	3-5	5	3	2	16.539117	Hadhramaut Province	49.149095	[]	While driving through Hadhramaut, 5 people were killed. A drone fired missiles at their car.	414		Al Qatn	337643170282225664	1
414	55c79e721cbee48856a30a24	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Suspected US drones targeted two vehicles, killing seven in an evening strike.	YEM109	0	0	Yemen	2012-08-06	7	7	7	0	14.099622	Al Bayda Province	45.432054	[]	2 dead. Residents 'recognized the sound of the drone,' which had been flying overhead for hours.	415		Rada'a city	337643316650864640	0
415	55c79e721cbee48856a30a25	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to three people were killed and two injured in an evening air strike.	YEM110	0	0	Yemen	2012-08-07	2-3	3	2	2	16.539117	Hadhramaut Province	49.149095	[]	At least 3 people were killed when a US drone fired missiles at a small pickup truck.	416		Al Qatn	337643481939992576	1
416	55c79e721cbee48856a30a26	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	At least 5 people killed as tribesmen gathered for Eid, declared early in Waziristan. One named militant was killed, and his wife. A house and car were hit in the attack.	Ob286	0	1-5	Pakistan	2012-08-18	5-12	12	5	6	32.98879572	North Waziristan	70.28743744	[]	As residents celebrated Eid al-Fitr, a US drone fired missiles at a house, killing 6 people.	417		Mammon Narai, Shuweda	337643615306280960	2
417	55c79e721cbee48856a30a27	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	Two vehicles were hit in an early morning strike, killing at least 4. The vehicles were reportedly traveling from Miranshah.	Ob287	0	0	Pakistan	2012-08-19	4-7	7	4	3	32.98879572	North Waziristan	70.28743744	[]	For the second time in 12 hours, a US drone attacked a village in Shawal, killing 4 people.	418		Mana, Shawal	337644875510054912	1
